pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
W(_47.3.5	highway	tertiary	Weidestreek (Luik)	1	0.45634652733597	0	3	1.47324192523956	1	255856.478806021	161330.228567625
W(_47.3.6	highway	tertiary	Weidestreek (Luik)	1	0.259930888096698	0	3	1.46075534820557	1	255898.10843008	161359.66500015
W(_47.4	highway	tertiary	Weidestreek (Luik)	1	0.277916841268427	0	3	1.4505569934845	1	254969.182924549	160843.225000514
W(_47.5	highway	tertiary	Weidestreek (Luik)	1	0.28265790842248	0	3	1.45577359199524	1	255013.927552682	160864.891048104
W(_47.6	highway	tertiary	Weidestreek (Luik)	1	0.286044384961116	0	3	1.46121096611023	1	255058.672180815	160886.557095695
W(_47.7	highway	tertiary	Weidestreek (Luik)	1	0.274229344593093	0	3	1.46761202812195	1	255103.416808948	160908.223143285
W(_48	highway	unclassified	Weidestreek (Luik)	1	0.31381349257766	0	3	1.43121016025543	1	255909.533594787	161589.40118053
W(_48.1	highway	unclassified	Weidestreek (Luik)	1	0.275057149969128	0	3	1.43888413906097	1	255868.391259813	161616.594915534
W(_48.2	highway	unclassified	Weidestreek (Luik)	1	0.384553224717511	0	3	1.44408047199249	1	255848.322968958	161660.226551969
W(_48.3	highway	unclassified	Weidestreek (Luik)	1	0.398926936248015	0	3	1.44366061687469	1	255834.45610863	161707.140066163
W(_48.4	highway	unclassified	Weidestreek (Luik)	1	0.349183358647542	0	3	1.4509449005127	1	255799.754858719	161742.148931044
W(_48.5	highway	unclassified	Weidestreek (Luik)	1	0.283786733935348	0	3	1.44982981681824	1	255763.867309576	161776.056881308
W(_48.6	highway	unclassified	Weidestreek (Luik)	1	0.315469103329828	0	3	1.4424729347229	1	255739.698682058	161818.542218771
W(_501.1	highway	track	Weidestreek (Luik)	1	0.353849170767583	0	3	1.43528485298157	0	248065.24746714	162442.334014492
W(_501.10	highway	track	Weidestreek (Luik)	1	0.148553437493611	0	3	1.38778018951416	1	248388.189345376	162728.946775583
W(_501.11	highway	track	Weidestreek (Luik)	1	0.212520216556174	0	3	1.3974357843399	1	248429.829636956	162753.652326901
W(_501.12	highway	track	Weidestreek (Luik)	1	0.271219143225332	0	3	1.40441954135895	1	248468.368536362	162783.197468984
W(_501.13	highway	track	Weidestreek (Luik)	1	0.324198687296022	0	3	1.41329967975616	1	248508.536430764	162810.452170425
W(_501.14	highway	track	Weidestreek (Luik)	1	0.331423170578455	0	3	1.42403292655945	1	248554.270476753	162825.231679301
W(_501.15	highway	track	Weidestreek (Luik)	1	0.338948673997524	0	3	1.43231201171875	1	248602.758257407	162828.081905307
W(_501.2	highway	track	Weidestreek (Luik)	1	0.348656573408232	0	3	1.42064321041107	0	248099.231113841	162476.99040794
W(_501.3	highway	track	Weidestreek (Luik)	1	0.361299419152341	0	3	1.41240286827087	0	248135.863243345	162508.824859692
W(_501.4	highway	track	Weidestreek (Luik)	1	0.328789244381749	0	3	1.40540647506714	0	248165.665817206	162547.102277862
W(_501.5	highway	track	Weidestreek (Luik)	1	0.3059869690218	0	3	1.39211177825928	0	248197.9326291	162583.3308685
W(_501.6	highway	track	Weidestreek (Luik)	1	0.293494633346031	0	3	1.38871014118195	0	248233.893728614	162615.98805102
W(_501.7	highway	track	Weidestreek (Luik)	1	0.242170700027594	0	3	1.38501572608948	0	248269.539011473	162648.977240697
W(_501.8	highway	track	Weidestreek (Luik)	1	0.183848048529287	0	3	1.38287615776062	0	248303.808508485	162683.372984623
W(_501.9	highway	track	Weidestreek (Luik)	1	0.158938632212022	0	3	1.38414216041565	0	248343.019698021	162711.216374812
W(_523	highway	track	Weidestreek (Luik)	1	0.320586445654857	0	3	1.37220656871796	1	250404.042804968	161043.284013212
W(_541	highway	track	Weidestreek (Luik)	1	0.347678257963689	0	3	1.43587446212769	1	255742.646154812	160110.053786498
W(_541.1	highway	track	Weidestreek (Luik)	1	0.305309673714119	0	3	1.46238005161285	1	255790.029626001	160129.884650936
W(_543.1	highway	track	Weidestreek (Luik)	1	0.32397292219341	0	3	1.49845898151398	1	257088.208975709	158643.838655474
W(_543.10	highway	track	Weidestreek (Luik)	1	0.441596540634599	0	4	1.52033627033234	1	256981.950999747	158223.742735648
W(_543.11	highway	track	Weidestreek (Luik)	1	0.507519950586014	0	4	1.52043008804321	1	256964.127940187	158177.88596348
W(_543.12	highway	track	Weidestreek (Luik)	1	0.524979118518341	0	4	1.51785480976105	1	256951.740387788	158130.357116402
W(_543.13	highway	track	Weidestreek (Luik)	1	0.444757252070533	0	4	1.51399087905884	1	256953.51264719	158081.743654258
W(_543.14	highway	track	Weidestreek (Luik)	1	0.408183305453491	0	3	1.5073835849762	1	256965.9441982	158034.026353548
W(_543.15	highway	track	Weidestreek (Luik)	1	0.393960103991312	0	3	1.49949431419373	1	256978.37574921	157986.309052838
W(_543.16	highway	track	Weidestreek (Luik)	1	0.381844043486605	0	3	1.49660766124725	1	256997.140756148	157941.330882733
W(_543.17	highway	track	Weidestreek (Luik)	1	0.399905251692524	0	3	1.49438691139221	1	257030.068939873	157904.690802163
W(_543.2	highway	track	Weidestreek (Luik)	1	0.266628586139716	0	3	1.49383997917175	1	257071.541333076	158597.532914802
W(_543.3	highway	track	Weidestreek (Luik)	1	0.293043103140847	0	3	1.49052977561951	1	257048.854623842	158553.786553494
W(_543.4	highway	track	Weidestreek (Luik)	1	0.344592801561884	0	3	1.49142408370972	1	257025.829581188	158510.182759861
W(_543.5	highway	track	Weidestreek (Luik)	1	0.420675641129287	0	3	1.49240148067474	1	257009.819428604	158463.624639955
W(_543.6	highway	track	Weidestreek (Luik)	1	0.490211292722011	0	3	1.49645340442657	1	256996.40912268	158416.173107391
W(_543.7	highway	track	Weidestreek (Luik)	1	0.515572239244483	0	3	1.50328481197357	1	256982.998816756	158368.721574828
W(_543.8	highway	track	Weidestreek (Luik)	1	0.536192118612998	0	4	1.51049554347992	1	256975.278840154	158320.378084595
W(_543.9	highway	track	Weidestreek (Luik)	1	0.469365648250964	0	4	1.51770544052124	1	256985.799945707	158272.271095754
W(_544.1	highway	track	Weidestreek (Luik)	1	0.335110667253849	0	3	1.49547827243805	1	257100.654897978	157933.518710569
W(_544.2	highway	track	Weidestreek (Luik)	1	0.349559633818499	0	3	1.49480056762695	1	257145.448786769	157960.19461457
W(_544.3	highway	track	Weidestreek (Luik)	1	0.339625969305242	0	3	1.4922571182251	1	257197.383588794	157964.615954321
W(_544.4	highway	track	Weidestreek (Luik)	1	0.335486942424835	0	3	1.49171543121338	1	257249.676062578	157961.576012414
W(_545.3	highway	unclassified	Weidestreek (Luik)	1	0.33149842561262	0	3	1.50843989849091	1	257372.505074375	158148.234072759
W(_545.3.1	highway	unclassified	Weidestreek (Luik)	1	0.463119480413128	0	4	1.51581394672394	1	257358.297420802	158195.298345233
W(_545.3.10	highway	unclassified	Weidestreek (Luik)	1	0.483739359781626	0	4	1.52416527271271	1	257166.652225164	158592.729867844
W(_545.3.11	highway	unclassified	Weidestreek (Luik)	1	0.458905198498486	0	4	1.5168662071228	1	257143.641421771	158636.17415505
W(_545.3.2	highway	unclassified	Weidestreek (Luik)	1	0.557790313425777	0	4	1.52448117733002	1	257344.089767228	158242.362617707
W(_545.3.3	highway	unclassified	Weidestreek (Luik)	1	0.539428085083051	0	4	1.53075242042542	1	257327.903120799	158288.719287109
W(_545.3.4	highway	unclassified	Weidestreek (Luik)	1	0.574045400810964	0	4	1.53393816947937	1	257304.864502059	158332.14253959
W(_545.3.5	highway	unclassified	Weidestreek (Luik)	1	0.502778883432124	0	4	1.5377950668335	1	257281.719184543	158375.515312624
W(_545.3.6	highway	unclassified	Weidestreek (Luik)	1	0.488329916867312	0	4	1.53820443153381	1	257258.695438737	158418.952719021
W(_545.3.7	highway	unclassified	Weidestreek (Luik)	1	0.607533891026191	0	4	1.53816819190979	1	257235.684635344	158462.397006227
W(_545.3.8	highway	unclassified	Weidestreek (Luik)	1	0.65818052903713	0	4	1.53107404708862	1	257212.673831951	158505.841293433
W(_545.3.9	highway	unclassified	Weidestreek (Luik)	1	0.585860441179265	0	4	1.52692770957947	1	257189.663028558	158549.285580638
W(_578	highway	unclassified	Weidestreek (Luik)	1	0.536944668954809	0	3	1.49375545978546	1	256183.849041423	158961.453624973
W(_586	highway	track	Weidestreek (Luik)	1	0.243374780574602	0	2	1.34623670578003	1	251755.402604316	159173.372148453
W(_586.1	highway	track	Weidestreek (Luik)	1	0.225614592505487	0	3	1.35909676551819	1	251804.833243631	159194.127684782
W(_609	highway	track	Weidestreek (Luik)	1	0.448143728609198	0	3	1.47443950176239	1	252958.879521585	160250.492455164
W(_609.1	highway	track	Weidestreek (Luik)	1	0.343012445843849	0	3	1.49975860118866	1	252907.432057656	160247.693102759
W(_609.10	highway	track	Weidestreek (Luik)	1	0.435425627830781	0	3	1.47943675518036	1	252449.971122192	160237.416887091
W(_609.11	highway	track	Weidestreek (Luik)	1	0.398926936248069	0	3	1.46848583221436	1	252402.843640478	160257.018847885
W(_609.2	highway	track	Weidestreek (Luik)	1	0.255189820942661	0	3	1.50571405887604	1	252857.884983737	160233.673413065
W(_609.3	highway	track	Weidestreek (Luik)	1	0.392906533512705	0	4	1.51002788543701	1	252806.571307914	160230.427030817
W(_609.4	highway	track	Weidestreek (Luik)	1	0.466882232122771	0	4	1.51355528831482	1	252755.009978647	160229.332722902
W(_609.5	highway	track	Weidestreek (Luik)	1	0.444983017173104	0	4	1.51599729061127	1	252703.455130958	160228.423709422
W(_609.6	highway	track	Weidestreek (Luik)	1	0.379210117289879	0	4	1.51818704605103	1	252652.087592414	160233.005491255
W(_609.7	highway	track	Weidestreek (Luik)	1	0.352795600288827	0	4	1.51322996616364	1	252600.616873411	160236.250991353
W(_609.8	highway	track	Weidestreek (Luik)	1	0.368975432639929	0	3	1.50085711479187	1	252549.118284678	160237.871310151
W(_609.9	highway	track	Weidestreek (Luik)	1	0.43369476204446	0	3	1.49005782604218	1	252498.869331159	160226.995769474
W(_632.1	highway	tertiary	Weidestreek (Luik)	1	0.447315923232936	0	3	1.36748778820038	1	250452.429148822	161056.006863552
W(_632.2	highway	tertiary	Weidestreek (Luik)	1	0.376500936059016	0	3	1.37545716762543	1	250499.36534311	161049.531241463
W(_64	highway	unclassified	Weidestreek (Luik)	1	0.466882232122734	0	3	1.42194855213165	1	254083.799042409	161371.505071812
W(_64.10	highway	unclassified	Weidestreek (Luik)	1	0.545448487818431	0	4	1.54077255725861	1	253710.180463415	161626.169434405
W(_64.11	highway	unclassified	Weidestreek (Luik)	1	0.617542810573834	0	4	1.54143822193146	1	253668.776186539	161654.94715252
W(_64.12	highway	unclassified	Weidestreek (Luik)	1	0.664050421704045	0	4	1.54017674922943	1	253628.703070778	161685.59315809
W(_64.13	highway	unclassified	Weidestreek (Luik)	1	0.724630724227885	0	4	1.53112030029297	1	253588.648833699	161716.263780887
W(_64.14	highway	unclassified	Weidestreek (Luik)	1	0.683842495696302	0	4	1.51411819458008	1	253548.65841672	161747.017623152
W(_64.2	highway	unclassified	Weidestreek (Luik)	1	0.475687071123061	0	3	1.45911157131195	1	254045.428037493	161404.255477885
W(_64.3	highway	unclassified	Weidestreek (Luik)	1	0.490211292722129	0	3	1.4777809381485	1	254006.857636151	161436.769945698
W(_64.4	highway	unclassified	Weidestreek (Luik)	1	0.535891098476252	0	3	1.5011157989502	1	253967.274270523	161468.045965742
W(_64.5	highway	unclassified	Weidestreek (Luik)	1	0.62145607235181	0	4	1.51448380947113	1	253927.580660103	161499.180159129
W(_64.6	highway	unclassified	Weidestreek (Luik)	1	0.675489186901022	0	4	1.53324520587921	1	253886.633564574	161528.628185468
W(_64.7	highway	unclassified	Weidestreek (Luik)	1	0.656299153182183	0	4	1.53818035125732	1	253843.740863144	161555.129712359
W(_64.8	highway	unclassified	Weidestreek (Luik)	1	0.553952306682095	0	4	1.53913426399231	1	253798.852340199	161578.144789167
W(_64.9	highway	unclassified	Weidestreek (Luik)	1	0.497360520970164	0	4	1.54142868518829	1	253753.862638837	161600.969316227
W(_66	highway	track	Weidestreek (Luik)	1	0.121461625184738	0	2	1.34343576431274	1	251629.314940448	160630.821264601
W(_669	highway	unclassified	Weidestreek (Luik)	1	0.360697378878883	0	3	1.37488687038422	1	252339.13697336	159627.214534623
W(_669.1	highway	unclassified	Weidestreek (Luik)	1	0.514368158697519	0	3	1.39673280715942	1	252198.999702197	159845.158579149
W(_669.1.1	highway	unclassified	Weidestreek (Luik)	1	0.54138471597211	0	3	1.39940941333771	1	252176.013789539	159881.106319992
W(_669.1.2	highway	unclassified	Weidestreek (Luik)	1	0.503456178739647	0	3	1.39376783370972	1	252148.742677084	159913.719074451
W(_674	highway	track	Weidestreek (Luik)	1	0.512261017740154	0	3	1.35368573665619	1	250471.534026539	162282.48529013
W(_674.1	highway	track	Weidestreek (Luik)	1	0.465000856267884	0	3	1.36408591270447	1	250433.065503755	162261.745564344
W(_674.2	highway	track	Weidestreek (Luik)	1	0.433092721770899	0	3	1.35886883735657	1	250382.415134945	162264.272496436
W(_674.3	highway	track	Weidestreek (Luik)	1	0.401184587273771	0	3	1.35711002349854	1	250331.742343255	162266.189380786
W(_674.4	highway	track	Weidestreek (Luik)	1	0.3397764793737	0	3	1.35896646976471	1	250281.043138109	162267.387647827
W(_674.5	highway	track	Weidestreek (Luik)	1	0.42458890290715	0	3	1.36332404613495	1	250230.343932962	162268.585914867
W(_696.1	highway	unclassified	Weidestreek (Luik)	1	0.266101800900422	0	3	1.3932888507843	1	249545.061822105	161520.647649647
W(_732.1	highway	track	Weidestreek (Luik)	1	0.363782835280669	0	3	1.43512296676636	0	248015.549240707	162341.576190246
W(_732.2	highway	track	Weidestreek (Luik)	1	0.303729317996029	0	3	1.42863988876343	0	248016.18181833	162291.542115541
W(_732.3	highway	track	Weidestreek (Luik)	1	0.296128559542703	0	3	1.42601323127747	0	248026.710103424	162245.533738552
W(_732.4	highway	track	Weidestreek (Luik)	1	0.305685948884952	0	3	1.42398762702942	0	248058.147837808	162206.59702374
W(_74	highway	track	Weidestreek (Luik)	1	0.242020189959225	0	3	1.44374048709869	1	249504.337207516	161422.77446603
W(_74.1	highway	track	Weidestreek (Luik)	1	0.267682156618412	0	3	1.45964431762695	1	249488.136838932	161377.051093692
W(_74.2	highway	track	Weidestreek (Luik)	1	0.244879881258483	0	3	1.47251665592194	1	249488.226010266	161329.620819128
W(_74.3	highway	track	Weidestreek (Luik)	1	0.306513754261096	0	3	1.47954034805298	1	249492.670959816	161281.499027835
W(_74.4	highway	track	Weidestreek (Luik)	1	0.466806977088548	0	3	1.48300230503082	1	249482.821060724	161234.191295068
W(_740	highway	unclassified	Weidestreek (Luik)	1	0.312759922099025	0	3	1.38068199157715	0	256971.486732668	162568.88069313
W(_740.1	highway	unclassified	Weidestreek (Luik)	1	0.514894943936722	0	3	1.49072253704071	0	256908.454108258	162771.533335327
W(_743	highway	track	Weidestreek (Luik)	1	0.419396305548107	0	3	1.45779120922089	1	252874.561761834	159794.057510253
W(_743.1	highway	track	Weidestreek (Luik)	1	0.438285319130039	0	3	1.46060860157013	1	252826.485471926	159800.498297052
W(_743.2	highway	track	Weidestreek (Luik)	1	0.477643702011917	0	3	1.44714343547821	1	252778.62385607	159808.250242887
W(_743.3	highway	track	Weidestreek (Luik)	1	0.491189608166395	0	3	1.43547248840332	1	252731.339168484	159819.040075297
W(_743.4	highway	track	Weidestreek (Luik)	1	0.494350319602516	0	3	1.43468713760376	1	252684.857382881	159832.823607921
W(_744	highway	track	Weidestreek (Luik)	1	0.534988038065814	0	3	1.35116708278656	1	251537.323215336	159056.263226549
W(_747	highway	unclassified	Weidestreek (Luik)	1	0.244353096019098	0	3	1.35710251331329	1	251950.934438975	160063.823732275
W(_75.4	highway	track	Weidestreek (Luik)	1	0.496532715593961	0	3	1.50194036960602	1	249607.235386336	160991.309501598
W(_75.5	highway	track	Weidestreek (Luik)	1	0.48772787659372	0	3	1.49466168880463	1	249636.136338448	161029.390870423
W(_75.6	highway	track	Weidestreek (Luik)	1	0.380414197836948	0	3	1.48935770988464	1	249665.763092475	161066.86289088
W(_75.7	highway	track	Weidestreek (Luik)	1	0.287398975576509	0	3	1.48355948925018	1	249698.37940695	161101.814284433
W(_75.8	highway	track	Weidestreek (Luik)	1	0.324875982603829	0	3	1.46972918510437	1	249734.588419162	161132.955536352
W(_752	highway	tertiary	Weidestreek (Luik)	1	0.452583775626461	0	3	1.36217987537384	1	254687.076211647	159268.226943961
W(_752.1	highway	tertiary	Weidestreek (Luik)	1	0.4184932451377	0	2	1.34880590438843	1	254658.483269833	159304.932021536
W(_752.2	highway	tertiary	Weidestreek (Luik)	1	0.365588956101307	0	3	1.35023856163025	1	254628.496003618	159340.471999161
W(_752.3	highway	tertiary	Weidestreek (Luik)	1	0.301923197175519	0	3	1.36440014839172	1	254595.622812787	159373.368550431
W(_752.4	highway	tertiary	Weidestreek (Luik)	1	0.313060942235793	0	3	1.36211824417114	1	254561.704676168	159405.217868315
W(_755	highway	track	Weidestreek (Luik)	1	0.390874647589523	0	3	1.374187707901	0	248601.459148314	163315.777180989
W(_755.1	highway	track	Weidestreek (Luik)	1	0.236150297292271	0	3	1.39062309265137	0	248554.413340288	163296.160463593
W(_755.10	highway	track	Weidestreek (Luik)	1	0.249997223583473	0	3	1.37378323078156	0	248316.877726708	162910.476408209
W(_755.11	highway	track	Weidestreek (Luik)	1	0.26670384117398	0	3	1.36833703517914	0	248285.337364591	162871.34700633
W(_755.12	highway	track	Weidestreek (Luik)	1	0.294472948790485	0	3	1.36918127536774	0	248264.817191228	162824.520807324
W(_755.13	highway	track	Weidestreek (Luik)	1	0.279948727191541	0	3	1.36725199222565	0	248243.85652141	162777.897264653
W(_755.14	highway	track	Weidestreek (Luik)	1	0.257974257207745	0	3	1.36848211288452	0	248218.753244962	162733.454155964
W(_755.15	highway	track	Weidestreek (Luik)	1	0.272573733840838	0	3	1.37194538116455	0	248189.920011924	162691.239405694
W(_755.16	highway	track	Weidestreek (Luik)	1	0.351666774775914	0	3	1.38037192821503	0	248161.513134161	162648.732612419
W(_755.17	highway	track	Weidestreek (Luik)	1	0.332928271262274	0	3	1.38323056697845	0	248133.106256399	162606.225819145
W(_755.18	highway	track	Weidestreek (Luik)	1	0.298160445465902	0	3	1.39318406581879	0	248104.390884835	162563.928623644
W(_755.19	highway	track	Weidestreek (Luik)	1	0.273251029148626	0	3	1.40924763679504	0	248075.336485447	162521.861771433
W(_755.2	highway	track	Weidestreek (Luik)	1	0.305610693850806	0	3	1.3933277130127	0	248514.444900079	163264.568513736
W(_755.20	highway	track	Weidestreek (Luik)	1	0.314114512714436	0	3	1.42045116424561	0	248046.282086059	162479.794919222
W(_755.3	highway	track	Weidestreek (Luik)	1	0.370932063528885	0	3	1.41396236419678	0	248482.152881263	163224.991412355
W(_755.4	highway	track	Weidestreek (Luik)	1	0.433920527147071	0	3	1.40807855129242	0	248451.849442309	163183.824788465
W(_755.5	highway	track	Weidestreek (Luik)	1	0.46853784287498	0	3	1.39789569377899	0	248423.236179676	163141.472240065
W(_755.6	highway	track	Weidestreek (Luik)	1	0.332928271262266	0	3	1.40591740608215	0	248398.258085041	163096.903128131
W(_755.7	highway	track	Weidestreek (Luik)	1	0.265575015661023	0	3	1.41263794898987	0	248375.198680014	163051.283651147
W(_755.8	highway	track	Weidestreek (Luik)	1	0.242396465130157	0	3	1.4030385017395	0	248353.550158678	163004.981820782
W(_755.9	highway	track	Weidestreek (Luik)	1	0.225614592505493	0	3	1.38627827167511	0	248337.325665372	162956.550019391
W(_76	highway	track	Weidestreek (Luik)	1	0.625820864334661	0	3	1.5096355676651	1	249499.049605924	161122.950597502
W(_76.1	highway	track	Weidestreek (Luik)	1	0.569379588691347	0	3	1.49991619586945	1	249543.203853908	161146.888016862
W(_765.1	highway	track	Weidestreek (Luik)	1	0.19280339759808	0	3	1.39003312587738	1	252349.215045067	160528.941859106
W(_77	highway	track	Weidestreek (Luik)	1	0.636958609395126	0	4	1.51635193824768	1	249454.05855496	161099.274039472
W(_77.1	highway	track	Weidestreek (Luik)	1	0.615059394445462	0	4	1.52415287494659	1	249408.500732427	161075.512280057
W(_782	highway	unclassified	Weidestreek (Luik)	1	0.267381136481682	0	4	1.53525257110596	1	257291.496990179	159072.199636023
W(_782.1	highway	unclassified	Weidestreek (Luik)	1	0.275433425140215	0	4	1.53291928768158	1	257257.007841165	159039.254140768
W(_782.2	highway	unclassified	Weidestreek (Luik)	1	0.333831331672619	0	4	1.52520418167114	1	257219.189504336	159010.046183654
W(_782.3	highway	unclassified	Weidestreek (Luik)	1	0.357762432545458	0	4	1.5213520526886	1	257182.985395541	158978.844015082
W(_782.4	highway	unclassified	Weidestreek (Luik)	1	0.371157828631464	0	4	1.51523184776306	1	257149.055316652	158945.289603766
W(_782.5	highway	unclassified	Weidestreek (Luik)	1	0.340453774681377	0	4	1.51679563522339	1	257125.551309531	158903.863703437
W(_782.6	highway	unclassified	Weidestreek (Luik)	1	0.257823747139377	0	3	1.50789630413055	1	257108.700119302	158859.145084747
W(_782.7	highway	unclassified	Weidestreek (Luik)	1	0.23381739123232	0	3	1.49454915523529	1	257095.088552235	158813.358691364
W(_783.1	highway	unclassified	Weidestreek (Luik)	1	0.369953748084438	0	4	1.52470743656158	1	257152.199042714	158733.261010023
W(_783.10	highway	unclassified	Weidestreek (Luik)	1	0.613479038727444	0	4	1.53378796577454	1	257537.660003461	158562.18128119
W(_783.11	highway	unclassified	Weidestreek (Luik)	1	0.546953588502349	0	4	1.53375172615051	1	257576.864015462	158532.878892112
W(_783.12	highway	unclassified	Weidestreek (Luik)	1	0.345947392177422	0	4	1.53456485271454	0	257616.00526905	158503.492761046
W(_783.13	highway	unclassified	Weidestreek (Luik)	1	0.322618331578043	0	4	1.53091812133789	0	257654.212464402	158472.919197638
W(_783.2	highway	unclassified	Weidestreek (Luik)	1	0.526408964168236	0	4	1.52969694137573	1	257198.473860592	158717.316495672
W(_783.3	highway	unclassified	Weidestreek (Luik)	1	0.538374514604637	0	4	1.53751516342163	1	257242.752138504	158696.823108063
W(_783.4	highway	unclassified	Weidestreek (Luik)	1	0.529795440706613	0	4	1.54050052165985	1	257277.501844263	158663.199093246
W(_783.5	highway	unclassified	Weidestreek (Luik)	1	0.484190889986805	0	4	1.54247665405273	1	257304.816589311	158623.54347675
W(_783.6	highway	unclassified	Weidestreek (Luik)	1	0.43768327885662	0	4	1.54223799705505	1	257349.982260769	158605.128269167
W(_783.7	highway	unclassified	Weidestreek (Luik)	1	0.403216473196849	0	4	1.54125881195068	1	257398.357573176	158601.221870025
W(_783.8	highway	unclassified	Weidestreek (Luik)	1	0.508121990859524	0	4	1.53815519809723	1	257446.994078829	158596.536874108
W(_783.9	highway	unclassified	Weidestreek (Luik)	1	0.555607917434316	0	4	1.5343850851059	1	257494.456197563	158585.06543186
W(_794	highway	track	Weidestreek (Luik)	1	0.203414357419045	0	3	1.47894585132599	1	256864.401601085	157533.539721529
W(_794.2	highway	track	Weidestreek (Luik)	1	0.22162607569334	0	3	1.47321033477783	1	256923.541105183	157608.040271923
W(_794.3	highway	track	Weidestreek (Luik)	1	0.275132405003292	0	3	1.47183740139008	1	256952.709232564	157645.774043464
W(_794.4	highway	track	Weidestreek (Luik)	1	0.313662982509249	0	3	1.47149395942688	1	256985.169018238	157680.984658859
W(_794.5	highway	track	Weidestreek (Luik)	1	0.316673183876905	0	3	1.47178876399994	1	257010.439935466	157721.481056468
W(_794.6	highway	track	Weidestreek (Luik)	1	0.337293063245303	0	3	1.4752950668335	1	257027.212429967	157766.221943874
W(_794.7	highway	track	Weidestreek (Luik)	1	0.369727982981804	0	3	1.48265182971954	1	257034.633121223	157812.657046578
W(_794.8	highway	track	Weidestreek (Luik)	1	0.387262405948412	0	3	1.48939919471741	1	257034.674737431	157859.667479194
W(_795.1	highway	unclassified	Weidestreek (Luik)	1	0.251878599438251	0	3	1.50525760650635	1	256704.098949876	157338.12730413
W(_795.1.1	highway	unclassified	Weidestreek (Luik)	1	0.232839075787826	0	3	1.50075030326843	1	256725.745924475	157375.480956503
W(_795.1.2	highway	unclassified	Weidestreek (Luik)	1	0.220421995146266	0	3	1.49706208705902	1	256747.338894392	157412.874394814
W(_795.7	highway	unclassified	Weidestreek (Luik)	1	0.354451211040915	0	4	1.52157521247864	0	256600.234112062	157192.145002787
W(_796	highway	track	Weidestreek (Luik)	1	0.763010791665519	0	4	1.54806709289551	1	256672.098349037	158006.627201891
W(_796.1	highway	track	Weidestreek (Luik)	1	0.788296483153971	0	4	1.54160046577454	1	256710.389706795	158040.030386275
W(_796.10	highway	track	Weidestreek (Luik)	1	0.480954923516481	0	3	1.48377001285553	1	256856.774101113	158453.898731365
W(_796.11	highway	track	Weidestreek (Luik)	1	0.475160285883909	0	3	1.46496081352234	1	256862.308336596	158504.410971323
W(_796.12	highway	track	Weidestreek (Luik)	1	0.409161620897964	0	3	1.44871020317078	1	256866.956760027	158555.017645691
W(_796.13	highway	track	Weidestreek (Luik)	1	0.361449929220752	0	3	1.43941688537598	1	256872.448843316	158605.534297417
W(_796.2	highway	track	Weidestreek (Luik)	1	0.69151850918382	0	4	1.53342223167419	1	256750.077044461	158071.687249726
W(_796.3	highway	track	Weidestreek (Luik)	1	0.675263421798305	0	4	1.53564786911011	1	256746.939179281	158119.546659582
W(_796.4	highway	track	Weidestreek (Luik)	1	0.607684401094743	0	4	1.53055095672607	1	256751.985434457	158169.341406946
W(_796.5	highway	track	Weidestreek (Luik)	1	0.526785239338978	0	4	1.52824103832245	1	256769.329668567	158217.087171147
W(_796.6	highway	track	Weidestreek (Luik)	1	0.520915346672131	0	4	1.5231477022171	1	256787.892208455	158264.369887394
W(_796.7	highway	track	Weidestreek (Luik)	1	0.498715111585723	0	4	1.51295256614685	1	256810.741241774	158309.732925893
W(_796.8	highway	track	Weidestreek (Luik)	1	0.494124554500081	0	3	1.50187969207764	1	256832.890877544	158355.435688237
W(_796.9	highway	track	Weidestreek (Luik)	1	0.496156440423057	0	3	1.49313378334045	1	256847.685581365	158403.948536049
W(_808	highway	tertiary	Weidestreek (Luik)	1	0.334282861877733	0	4	1.52669429779053	1	252982.142084766	160127.267167205
W(_808.1	highway	tertiary	Weidestreek (Luik)	1	0.414278963223032	0	4	1.53135240077972	1	252948.466408263	160089.258822404
W(_808.2	highway	tertiary	Weidestreek (Luik)	1	0.464398815994428	0	4	1.52713668346405	1	252914.852977947	160051.209518053
W(_808.3	highway	tertiary	Weidestreek (Luik)	1	0.492167923611002	0	4	1.51850020885468	1	252878.267455895	160016.002247644
W(_808.4	highway	tertiary	Weidestreek (Luik)	1	0.487351601422672	0	4	1.51378428936005	1	252841.325529698	159981.152300629
W(_808.5	highway	tertiary	Weidestreek (Luik)	1	0.467860547567258	0	3	1.49679625034332	1	252801.494311497	159949.850322978
W(_808.6	highway	tertiary	Weidestreek (Luik)	1	0.458077393122257	0	3	1.48908591270447	1	252756.829508911	159925.75300197
W(_808.7	highway	tertiary	Weidestreek (Luik)	1	0.445284037309815	0	3	1.46865594387054	1	252711.493964673	159902.864191484
W(_808.8	highway	tertiary	Weidestreek (Luik)	1	0.438360574164242	0	3	1.44670808315277	1	252663.73949767	159886.404452967
W(_81	highway	track	Weidestreek (Luik)	1	0.540331145493538	0	3	1.50205767154694	0	245184.566917161	160878.591993778
W(_81.1	highway	track	Weidestreek (Luik)	1	0.523398762800461	0	3	1.49931657314301	0	245159.236141555	160920.861095217
W(_81.10	highway	track	Weidestreek (Luik)	1	0.221099290454044	0	3	1.41787731647491	0	244812.911777809	161148.62158526
